Org,Project,URL,Published,Tags,Section,Subject,Authors,Org Type,Tools Used,Backstory,Notes
ABC News,Japan Earthquake: before and after,http://www.abc.net.au/news/specials/japan-quake-2011/,,,,,Andrew Kesper,national,,,
ABC News,Pluto comes into focus,http://www.abc.net.au/news/2015-07-09/pluto-comes-into-focus/6566818,7/9/2015,"interactive presentation, timeline, video",,,"Ben Spraggon, Ash Kyd, Colin Gourlay",national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Arizona Daily Star,"Liens and foreclosures, broken down by company",http://azstarnet.com/app/maps/foreclosures/,,interactive map,,,,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Arizona Central,Yarnell Hill Fire: Remembering the fallen firefighters,http://www.azcentral.com/news/free/20130701yarnell-hill-fire-firefighters-names.html,7/2/2013,interactive feature,,,,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Austin Statesman,"Mauna Kea Lane, then and now",http://www.statesman.com/news/local/interactive-mauna-kea-lane-then-and-now-2202504.html,,,,,"Roberto Villalpando, Robert Calzada",national,,,
Austin Statesman,"Bastrop Wildfires, Then and Now",http://www.statesman.com/news/local/interactive-bastrop-wildfires-then-and-now-1854846.html,,,,,,national,,,
Austin Statesman,Graduating seniors around Central Texas,http://www.statesman.com/life/interactive-graduating-seniors-around-central-texas-1483309.html,,,,,Jenni Jones,national,,,
Austin Statesman,East Austin evolves,http://www.statesman.com/news/local/interactive-east-austin-evolves-1399684.html,,,,,"Robert Calzada, Roberto Villalpando",national,,,
Austin Statesman,Bug-a-licious! Beneficial bugs in your backyard,http://www.statesman.com/life/interactive-bug-a-licious-beneficial-bugs-in-your-1366775.html,,,,,Don Tate II,national,,,
Austin Statesman,Lady Bird Johnson's home movies,http://www.statesman.com/news/interactive-lady-bird-johnsons-home-movies-880616.html,,,,,Roberto Villalpando,national,,,
Austin Statesman,Developing the Seaholm District,http://www.statesman.com/business/interactive-developing-the-seaholm-district-1117079.html,,,,,"Robert Calzada, Roberto Villalpando",national,,,
Austin Statesman,The trail of treatment for breast cancer patients,http://www.statesman.com/news/interactive-the-trail-of-treatment-for-breast-cancer-1012514.html,,,,,"Roberto Villalpando, Linda Scott",national,,,
Austin Statesman,A look inside the Texas Governor's Mansion,http://www.statesman.com/news/interactive-a-look-inside-the-texas-governors-mansion-567573.html,,,,,Roberto Villalpando,national,,,
Austin Statesman,Cap Metro's urban rail commuter line,http://www.statesman.com/news/interactive-capital-metros-urban-rail-commuter-lineline-398745.html,,,,,"Robert Calzada, Roberto Villalpando",national,,,
Austin Statesman,Mexican free-tailed bats interactive: Our neighbors under the bridge,http://www.statesman.com/news/mexican-free-tailed-bats-interactive-our-neighbors-under-197524.html,,,,,"Roberto Villalpando, Linda Scott",national,,,
Austin Statesman,Tracking El Niño,http://www.statesman.com/news/interactive-tracking-el-nino-165025.html,,,,,"Roberto Villalpando, Linda Scott",national,,,
Austin Statesman,Longhorns trading cards,http://www.statesman.com/sports/interactive-longhorns-trading-cards-161163.html,,,,,Roberto Villalpando,national,,,
Austin Statesman,Budget calculator: How would you save Austin schools money?,http://www.statesman.com/news/budget-calculator-how-would-you-save-austin-schools-129333.html,,,,,Roberto Villalpando,national,,,
Austin Statesman,Longhorns scoring drive 2009-2010,http://www.statesman.com/sports/longhorns-gameweek/longhorns-scoring-drive-2009-2010-111004.html,,,,,Roberto Villalpando,national,,,
Austin Statesman,Tracking the Central Texas drought,http://www.statesman.com/news/tracking-the-central-texas-drought-113040.html,,,,,"Roberto Villalpando, Linda Scott",national,,,
Austin Statesman,Comparing Colt McCoy's career record,http://www.statesman.com/sports/longhorns-gameweek/comparing-colt-mccoys-career-record-113045.html,,,,,Roberto Villalpando,national,,,
Austin Statesman,"A History of Longhorn Football, 1893-present",http://www.statesman.com/sports/longhorns-gameweek/a-history-of-longhorn-football-1893-present-113171.html,,,,,Roberto Villalpando,national,,,
Austin Statesman,A decade of downtown development,http://www.statesman.com/business/interactive-a-decade-of-downtown-development-145773.html,,,,,Roberto Villalpando,national,,,
Austin Statesman,"Inside Ranger, UT's supercomputer",http://www.statesman.com/business/interactive-inside-ranger-uts-supercomputer-205997.html,,,,,"Robert Calzada, Roberto Villalpando",national,,,
Austin Statesman,Guide to Central Texas water parks,http://www.statesman.com/interactive/entertainment/central-texas/water-parks/,2013,interactive feature,,,,national,Bootstrap,,
Austin Statesman,Casualties of the Streets,http://projects.statesman.com/news/homeless-deaths/index.html,11/13/2015,"interactive presentation, video, interactive graphic",,,Andrew Chavez,national,,,
Austin Statesman,Casualties of the Streets: Data explorer,http://projects.statesman.com/news/homeless-deaths/database.html,11/13/2015,"interactive map, interactive graphic",,,,national,Leaflet,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Baltimore Sun,Baltimore homicides,http://data.baltimoresun.com/bing-maps/homicides/,,"interactive map, interactive graphic, database",,,,national,Bing Maps,,
Baltimore Sun,Breaking the silence,http://data.baltimoresun.com/military-sexual-assaults/,12/14/2013,"interactive presentation, static graphic, video, interactive graphic",,,"Patrick Maynard, Greg Kohn",national,,,
Baltimore Sun,The 45-minute mystery of Freddie Gray's death,http://data.baltimoresun.com/freddie-gray/,,"interactive feature, slide show, static map, video",,,,national,,,
Baltimore Sun,"Timeline: Freddie Gray's arrest, death and the aftermath",http://data.baltimoresun.com/news/freddie-gray/,,timeline,,,"Greg Kohn, Adam Marton",national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Bangor Daily News,Are Maine's Local Schools Teaching Children to Read?,http://bangordailynews.com/link/interactive-data-comparing-reading-proficiency-and-poverty-in-maine/,,,,,,national,,,
Bangor Daily News,Maine Election Results - 2011,http://maineelections.bangordailynews.com/index.php,,,,,,national,,,
Bangor Daily News,The Good Life,http://external.bangordailynews.com/projects/2014/04/goodlife/index.html,4/22/2014,"interactive feature, video, audio, slide show",,,"Eric Zelz, Pattie Reaves",national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Bay Citizen,Bike Accident Tracker,http://www.baycitizen.org/data/bike-accidents/,,,,,"Zusha Elinson, Sydney Lupkin, Shane Shifflett, David Suriano, Tasneem Raja",national,,,
Bay Citizen,San Francisco Mayoral Race 2011,http://www.baycitizen.org/data/rankedchoice/sf-mayors-race/,,,,,,national,,,
Bay Citizen,Timeline: Same-Sex Marriage in California,http://www.baycitizen.org/proposition-8/interactive/timeline-same-sex-marriage-california/,,,,,,national,,,
Bay Citizen,Census 2010: Play with the Data,http://www.baycitizen.org/data/census-2010/,,,,,,national,,,
Bay Citizen,San Francisco Mayoral Race 2011: Results,http://www.baycitizen.org/data/mayors-race-2011/,,,,,,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Bloomberg,Billionaires,http://go.bloomberg.com/multimedia/billionaires/,8/24/2012,interactive graphic,,,Seth Myers,national,,,
Bloomberg,Measuring the U.S. Melting Pot,http://go.bloomberg.com/multimedia/measuring-the-u-s-melting-pot/,3/5/2012,interactive map,,,David Yanofsky,national,,,
Bloomberg,How Much Does the U.S. Government Spend?,http://go.bloomberg.com/multimedia/how-much-does-the-u-s-government-spend/,2/12/2012,interactive graphic,,,"Chloe Whiteaker, Seabright Studios",national,,,
Bloomberg,Solar Silicon Price Drop Brings Renewable Power Closer,http://go.bloomberg.com/multimedia/solar-silicon-price-drop-brings-renewable-power-closer/,3/13/2012,interactive graphic,,,David Yanofsky,national,,,
Bloomberg,State-by-State: Obama Seeks to Capitalize on Jobless Drop After Debate,http://www.bloomberg.com/visual-data/state-by-state/2012-10-05-jobless-data-seen-aiding-romney-if-rate-soars-from-8-1-.html,10/6/2012,interactive graphic,,,"Mike Dorning, Lisa Strausfeld",national,,,
Bloomberg,Obama’s Cabinet Defies His Promise of Greater Transparency,http://go.bloomberg.com/multimedia/obama-cabinet-defies-promise-of-transparency/,12/14/2012,"interactive graphic, interactive presentation",,,"David Ingold, David Evans, Danny Dougherty",national,,,
Bloomberg,Bloomberg's Billionaires: Today’s ranking of the world’s richest people,http://www.bloomberg.com/billionaires/2013-01-23/aaa,1/23/2013,"interactive feature, interactive graphic, interactive map, timeline",,,Bloomberg Visual Data,national,,,
Bloomberg,Major League Baseball Franchise Valuations,http://www.bloomberg.com/infographics/2013-10-23/mlb-team-values.html,10/23/2013,interactive graphic,,,"Jeremy Diamond, David Ingold",national,,,
Bloomberg,What The Jobs Report Really Means,http://www.bloomberg.com/dataview/2013-11-08/what-the-jobs-report-really-means.html,11/8/2013,interactive graphic,,,Matthew C. Klein,national,"D3.js, Modernizr, Less, jQuery",,
Bloomberg,Bubble to Bust to Recovery,http://www.bloomberg.com/dataview/2014-02-25/bubble-to-bust-to-recovery.html,2/25/2014,"interactive presentation, interactive graphic",,,,national,,,
Bloomberg,Dataview: How We Spend,http://www.bloomberg.com/dataview/2013-12-20/how-we-spend.html,12/20/2013,"interactive presentation, interactive graphic",,,,national,,,
Bloomberg,Bloomberg Best (and Worst),http://www.bloomberg.com/visual-data/best-and-worst/,2014,interactive graphic,,,"Bloomberg Rankings, Bloomberg Visual Data",national,,,
Bloomberg,2014 Was the Hottest Year on Record,http://www.bloomberg.com/graphics/2014-hottest-year-on-record/,1/16/2015,interactive graphic,,,"Tom Randall, Blacki Migliozzi",national,,,
Bloomberg,Smartest Spenders in Sports,http://www.businessweek.com/articles/2012-08-30/smartest-spenders-in-sports,8/30/2012,"interactive graphic, illustration",,,"Ira Boudway, Ritchie S. King, Jennifer Daniel, Paul Franzen",national,,,
Bloomberg,What's Your College Degree Worth?,http://www.businessweek.com/interactive_reports/bs_collegeROI_0621.html,,table,,,,national,,,
Bloomberg,Seventy-Four Years of HP Ideas,http://www.businessweek.com/articles/2013-01-10/seventy-four-years-of-hp-ideas,1/10/2013,"interactive presentation, timeline",,,"Jennifer Daniels, Allison McCann",national,,,
Bloomberg,Fighting Roe v. Wade,http://www.businessweek.com/articles/2013-01-17/fighting-roe-v-dot-wade,1/17/2013,interactive graphic,,,"Jennifer Daniels, Allison McCann",national,,http://bizweekgraphics.tumblr.com/post/41198270618/its-been-40-years-since-the-united-states-supreme,
Bloomberg,The Rise of Long-Term Joblessness,http://www.businessweek.com/articles/2013-02-07/the-rise-of-long-term-joblessness,2/7/2013,interactive graphic,,,"Peter Coy, Evan Applegate, Jennifer Daniel",national,,,
Bloomberg,Jay-Z Is Right: Most Rappers Are Lying About Their Money,http://www.businessweek.com/articles/2013-07-09/jay-z-is-right-most-rappers-are-lying-about-their-money,7/9/2013,interactive graphic,,,Allison McCann,national,,,
Bloomberg,Where in the World There Are No McDonald’s,http://www.businessweek.com/articles/2013-07-18/where-in-the-world-there-are-no-mcdonald-s,7/18/2013,"map, gif",,,"Venessa Wong, Steph Davidson",national,,,
Bloomberg,Interactive Demonstration: This Is How You Mine Some Bitcoin,http://www.businessweek.com/articles/2014-01-13/interactive-simulation-how-to-mine-bitcoin,1/13/2014,interactive graphic,,,"Toph Tucker, Allison McCann",national,,,
Bloomberg,Mad Libs: Startup Pitch,http://www.businessweek.com/articles/2012-04-26/mad-libs-startup-pitch,4/26/2012,static feature,,,John Lopez,national,,,
Bloomberg,The 85 Most Disruptive Ideas in Our History,http://www.businessweek.com/features/85ideas/,12/4/2014,interactive feature,,,,national,,,
Bloomberg,A Really Small Slice of Americans Get to Decide Who Will Rule the Senate,http://www.bloomberg.com/politics/graphics/2014-who-votes-in-midterms/,10/6/2014,"interactive graphic, interactive map, cartogram",,,"Keith Collins, Greg Giroux",national,,,
Bloomberg,Newspapers Prefer Lesbians,http://www.bloomberg.com/politics/graphics/2014-front-page-gay-couples/,10/8/2014,interactive feature,,,David Ingold,national,,,
Bloomberg,New Super-PAC Takes Midterm Lead for Kochs,http://www.bloomberg.com/politics/articles/2014-10-09/the-koch-brothers-shift-millions-into-new-superpac,10/9/2014,interactive map,,,Annie Linskey,national,,,
Bloomberg,The Banality of Islamic State,http://www.bloomberg.com/graphics/2014-the-business-of-isis-spreadsheets-annual-reports-and-terror/#/,11/20/2014,"interactive presentation, table, timeline, explainer",,,,national,,,
Bloomberg,The New Space Race: One Man's Mission to Build a Galactic Internet,http://www.bloomberg.com/news/features/2015-01-22/the-new-space-race-one-man-s-mission-to-build-a-galactic-internet-i58i2dp6,1/22/2015,"interactive presentation, illustration, video, interactive graphic, interactive map, static map",,,"Adam Pearce, Blacki Migliozzi",national,,,
Bloomberg,The Global Innovation Index,http://www.bloomberg.com/graphics/2015-innovative-countries/,,interactive graphic,,,"Peter Coy, Wei Lu",national,,,
Bloomberg,BOOM,http://www.bloomberg.com/graphics/2015-atm-bombers/,1/27/2015,"interactive presentation, video, interactive graphic, illustration, timeline, interactive map",,,"Stephanie Davidson, Jeremy Diamond, Toph Tucker",national,,,
Bloomberg,Scientific Proof that Americans are Completely Addicted to Trucks,http://www.bloomberg.com/graphics/2015-auto-sales/,1/15/2015,interactive graphic,,,"Adam Pearce, Blacki Migliozzi, David Ingold",national,,,
